date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:35:34	0/-1	---M--	301	error ('')			https://hbhonda.com/home	C:/My%20Web%20Sites/hbhonda/hbhonda.com/home.253.delayed	(from https://hbhonda.com/Customer-Corner/Reviews)
15:35:36	55961/55961	---M--	200	added ('OK')	text/javascript	date:Wed,%2010%20Apr%202019%2022:35:32%20GMT	http://sites.yext.com/236737-reviews.js	C:/My%20Web%20Sites/hbhonda/sites.yext.com/236737-reviews.js	(from https://hbhonda.com/Customer-Corner/Reviews)
15:35:36	1104/1104	---M-Z	200	added ('OK')	text/css	etag:%22722ffe062efd41:0%22	https://hbhonda.com/Portals/0/Templates/Promotions/Details/PromotionDetails/Template.css	C:/My%20Web%20Sites/hbhonda/hbhonda.com/Portals/0/Templates/Promotions/Details/PromotionDetails/Template.css	(from https://hbhonda.com/Showroom/honda-promotions-available-huntington-beach/promotion-details/PromotionId/1106e58e-62c1-4570-a30d-aa25004c187d)
15:35:36	0/-1	---M--	301	error ('')			https://hbhonda.com/Home	C:/My%20Web%20Sites/hbhonda/hbhonda.com/Home.255.delayed	(from https://hbhonda.com/Showroom/honda-promotions-available-huntington-beach/promotion-details/PromotionId/1106e58e-62c1-4570-a30d-aa25004c187d)
15:35:37	0/-1	---M--	301	error ('')			https://hbhonda.com/home	C:/My%20Web%20Sites/hbhonda/hbhonda.com/home.257.delayed	(from https://hbhonda.com/Showroom/honda-promotions-available-huntington-beach/promotion-details/PromotionId/1106e58e-62c1-4570-a30d-aa25004c187d)
15:35:37	32680/32680	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2022:35:34%20GMT	https://hbhonda.com/Showroom/honda-promotions-available-huntington-beach/promotion-details	C:/My%20Web%20Sites/hbhonda/hbhonda.com/Showroom/honda-promotions-available-huntington-beach/promotion-details.html	(from https://hbhonda.com/Showroom/honda-promotions-available-huntington-beach/promotion-details/PromotionId/1106e58e-62c1-4570-a30d-aa25004c187d)
15:35:41	0/-1	---M--	301	error ('')			https://hbhonda.com/Home	C:/My%20Web%20Sites/hbhonda/hbhonda.com/Home.259.delayed	(from https://hbhonda.com/Showroom/new-used-side-by-side-utility-vehicles-for-sale-huntington-beach-california?mn=TALON)
15:35:41	109914/109914	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2022:35:37%20GMT	https://hbhonda.com/Showroom/new-used-side-by-side-utility-vehicles-for-sale-huntington-beach-california?mn=TALON&page=1	C:/My%20Web%20Sites/hbhonda/hbhonda.com/Showroom/new-used-side-by-side-utility-vehicles-for-sale-huntington-beach-californiaf3f9.html	(from https://hbhonda.com/Showroom/new-used-side-by-side-utility-vehicles-for-sale-huntington-beach-california?mn=TALON)
15:35:42	91462/91462	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2022:35:39%20GMT	https://hbhonda.com/Showroom/new-used-side-by-side-utility-vehicles-for-sale-huntington-beach-california?mn=TALON&view=card	C:/My%20Web%20Sites/hbhonda/hbhonda.com/Showroom/new-used-side-by-side-utility-vehicles-for-sale-huntington-beach-california62f1.html	(from https://hbhonda.com/Showroom/new-used-side-by-side-utility-vehicles-for-sale-huntington-beach-california?mn=TALON)
15:35:43	0/-1	---M--	301	error ('')			https://hbhonda.com/home	C:/My%20Web%20Sites/hbhonda/hbhonda.com/home.25c.delayed	(from https://hbhonda.com/Showroom/new-used-side-by-side-utility-vehicles-for-sale-huntington-beach-california?mn=TALON)
15:35:43	109970/109970	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2022:35:41%20GMT	https://hbhonda.com/Showroom/new-used-side-by-side-utility-vehicles-for-sale-huntington-beach-california?mn=TALON&view=list	C:/My%20Web%20Sites/hbhonda/hbhonda.com/Showroom/new-used-side-by-side-utility-vehicles-for-sale-huntington-beach-californiac214.html	(from https://hbhonda.com/Showroom/new-used-side-by-side-utility-vehicles-for-sale-huntington-beach-california?mn=TALON)
15:35:44	23317/23317	---M-Z	200	added ('OK')	text/css	etag:%22c8ed5fe562efd41:0%22	https://hbhonda.com/Portals/0/Templates/Showroom/Details/Showroom2017-ModelDetails/ModelDetailsTemplate.min.css	C:/My%20Web%20Sites/hbhonda/hbhonda.com/Portals/0/Templates/Showroom/Details/Showroom2017-ModelDetails/ModelDetailsTemplate.min.css	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:35:44	2532/2532	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd494c-9e4%22	https://cdnjs.cloudflare.com/ajax/libs/jquery-easing/1.4.1/jquery.easing.min.js	C:/My%20Web%20Sites/hbhonda/cdnjs.cloudflare.com/ajax/libs/jquery-easing/1.4.1/jquery.easing.min.js	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:35:45	58063/58063	---M-Z	200	added ('OK')	application/x-javascript	etag:%2299c76b5dbeab15223f2ad1ac49f5ecc4%22	https://hbhonda.com/DependencyHandler.axd/58eaa57f950d5b492d817ce5f0ae2add/461/js	C:/My%20Web%20Sites/hbhonda/hbhonda.com/DependencyHandler.axd/58eaa57f950d5b492d817ce5f0ae2add/461/js.js	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:35:45	0/-1	---M--	301	error ('')			https://hbhonda.com/Home	C:/My%20Web%20Sites/hbhonda/hbhonda.com/Home.260.delayed	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:35:46	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Apr%202019%2022:35:42%20GMT	https://hbhonda.com/Showroom/Model-Details	C:/My%20Web%20Sites/hbhonda/hbhonda.com/Showroom/Model-Details.261.delayed	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:35:47	104804/104804	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2022:35:43%20GMT	https://hbhonda.com/Services/Financing/Finance-Application/ProductId/9c308ced-3860-4009-95c6-a9e8012e973c	C:/My%20Web%20Sites/hbhonda/hbhonda.com/Services/Financing/Finance-Application/ProductId/9c308ced-3860-4009-95c6-a9e8012e973c.html	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:35:52	382/382	---M--	200	added ('OK')	image/png	etag:%22779d9fc262efd41:0%22	https://hbhonda.com/DesktopModules/Dominion/Common/Images/Facebook.png	C:/My%20Web%20Sites/hbhonda/hbhonda.com/DesktopModules/Dominion/Common/Images/Facebook.png	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:36:40	356974/356974	---M--	200	added ('OK')	image/jpeg	etag:0x8D68AD7674F590B	http://cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524/9c308ced-3860-4009-95c6-a9e8012e973c/6000000002.jpg	C:/My%20Web%20Sites/hbhonda/cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524/9c/6000000002.263.delaye	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:36:43	319036/319036	---M--	200	added ('OK')	image/jpeg	etag:0x8D68AD768B83F7D	http://cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524/9c308ced-3860-4009-95c6-a9e8012e973c/6000000004.jpg	C:/My%20Web%20Sites/hbhonda/cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524/9c/6000000004.265.delaye	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:36:44	374782/374782	---M--	200	added ('OK')	image/jpeg	etag:0x8D68AD76800D1E5	http://cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524/9c308ced-3860-4009-95c6-a9e8012e973c/6000000003.jpg	C:/My%20Web%20Sites/hbhonda/cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524/9c/6000000003.264.delaye	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:36:45	385675/385675	---M--	200	added ('OK')	image/jpeg	etag:0x8D68AD766937DB4	http://cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524/9c308ced-3860-4009-95c6-a9e8012e973c/6000000001.jpg	C:/My%20Web%20Sites/hbhonda/cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524/9c/6000000001.262.delaye	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:36:45	802/802	---M--	200	added ('OK')	image/png	etag:%22779d9fc262efd41:0%22	https://hbhonda.com/DesktopModules/Dominion/Common/Images/twitter.png	C:/My%20Web%20Sites/hbhonda/hbhonda.com/DesktopModules/Dominion/Common/Images/twitter.png	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:37:36	320310/320310	---M--	200	added ('OK')	image/jpeg	etag:0x8D68AD76AD97DFF	http://cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524/9c308ced-3860-4009-95c6-a9e8012e973c/6000000007.jpg	C:/My%20Web%20Sites/hbhonda/cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524/9c/6000000007.268.delaye	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:37:42	371333/371333	---M--	200	added ('OK')	image/jpeg	etag:0x8D68AD76A22FAEA	http://cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524/9c308ced-3860-4009-95c6-a9e8012e973c/6000000006.jpg	C:/My%20Web%20Sites/hbhonda/cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524/9c/6000000006.267.delaye	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:37:43	225/225	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2022:37:34%20GMT	https://hbhonda.com/Showroom/honda-promotions-available-huntington-beach/promotion-details/ProductId/1106e58e-62c1-4570-a30d-aa25004c187d	C:/My%20Web%20Sites/hbhonda/hbhonda.com/Showroom/honda-promotions-available-huntington-beach/promotion-details/ProductId/1106e58e-62c1-4570-a30d-aa25004c187d.276.delayed	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:37:44	374898/374898	---M--	200	added ('OK')	image/jpeg	etag:0x8D68AD76B8E79F6	http://cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524/9c308ced-3860-4009-95c6-a9e8012e973c/6000000008.jpg	C:/My%20Web%20Sites/hbhonda/cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524/9c/6000000008.269.delaye	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:37:44	395213/395213	---M--	200	added ('OK')	image/jpeg	etag:0x8D68AD769683127	http://cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524/9c308ced-3860-4009-95c6-a9e8012e973c/6000000005.jpg	C:/My%20Web%20Sites/hbhonda/cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524/9c/6000000005.266.delaye	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:37:44	0/-1	---M--	301	error ('')			https://hbhonda.com/Showroom/honda-promotions-available-huntington-beach/promotion-details/ProductId/1106e58e-62c1-4570-a30d-aa25004c187d	C:/My%20Web%20Sites/hbhonda/hbhonda.com/Showroom/honda-promotions-available-huntington-beach/promotion-details/ProductId/1106e58e-62c1-4570-a30d-aa25004c187d.277.delayed	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:37:49	28041/28041	---M--	200	added ('OK')	image/jpeg	etag:0x8D68AD768D963E9	http://cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524/9c308ced-3860-4009-95c6-a9e8012e973c/6000000004_480px.jpg	C:/My%20Web%20Sites/hbhonda/cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524//6000000004_480px.26d.de	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:37:49	37300/37300	---M--	200	added ('OK')	image/jpeg	etag:0x8D68AD767722B94	http://cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524/9c308ced-3860-4009-95c6-a9e8012e973c/6000000002_480px.jpg	C:/My%20Web%20Sites/hbhonda/cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524//6000000002_480px.26b.de	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:37:49	36571/36571	---M--	200	added ('OK')	image/jpeg	etag:0x8D68AD76824B626	http://cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524/9c308ced-3860-4009-95c6-a9e8012e973c/6000000003_480px.jpg	C:/My%20Web%20Sites/hbhonda/cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524//6000000003_480px.26c.de	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:37:49	0/-1	---M--	301	error ('')			https://hbhonda.com/Showroom/honda-promotions-available-huntington-beach/promotion-details/ProductId/1106e58e-62c1-4570-a30d-aa25004c187d	C:/My%20Web%20Sites/hbhonda/hbhonda.com/Showroom/honda-promotions-available-huntington-beach/promotion-details/ProductId/1106e58e-62c1-4570-a30d-aa25004c187d.278.delayed	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:37:55	35413/35413	---M--	200	added ('OK')	image/jpeg	etag:0x8D68AD76A4B4D10	http://cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524/9c308ced-3860-4009-95c6-a9e8012e973c/6000000006_480px.jpg	C:/My%20Web%20Sites/hbhonda/cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524//6000000006_480px.26f.de	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:37:55	36600/36600	---M--	200	added ('OK')	image/jpeg	etag:0x8D68AD7698A8E66	http://cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524/9c308ced-3860-4009-95c6-a9e8012e973c/6000000005_480px.jpg	C:/My%20Web%20Sites/hbhonda/cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524//6000000005_480px.26e.de	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:37:55	34808/34808	---M--	200	added ('OK')	image/jpeg	etag:0x8D68AD76AFBDB3A	http://cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524/9c308ced-3860-4009-95c6-a9e8012e973c/6000000007_480px.jpg	C:/My%20Web%20Sites/hbhonda/cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524//6000000007_480px.270.de	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:37:55	0/-1	---M--	301	error ('')			https://hbhonda.com/home	C:/My%20Web%20Sites/hbhonda/hbhonda.com/home.279.delayed	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:37:57	157330/157330	---M-Z	200	added ('OK')	application/x-javascript	etag:%2223920989fb32e2aae29e1b942c161db0%22	https://hbhonda.com/DependencyHandler.axd/9aabacf352e9950a7afae80acbba2550/461/js	C:/My%20Web%20Sites/hbhonda/hbhonda.com/DependencyHandler.axd/9aabacf352e9950a7afae80acbba2550/461/js.js	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:37:57	0/-1	---M--	301	error ('')			https://hbhonda.com/Home	C:/My%20Web%20Sites/hbhonda/hbhonda.com/Home.27b.delayed	(from https://hbhonda.com/Motorcycles-Honda-Grom-ABS-2018-Huntington-Beach-CA-42eda386-f1dd-4d92-8a60-a7c80128e199)
15:37:59	104804/104804	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2022:37:56%20GMT	https://hbhonda.com/Services/Financing/Finance-Application/ProductId/42eda386-f1dd-4d92-8a60-a7c80128e199	C:/My%20Web%20Sites/hbhonda/hbhonda.com/Services/Financing/Finance-Application/ProductId/42eda386-f1dd-4d92-8a60-a7c80128e199.html	(from https://hbhonda.com/Motorcycles-Honda-Grom-ABS-2018-Huntington-Beach-CA-42eda386-f1dd-4d92-8a60-a7c80128e199)
15:38:01	31595/31595	---M--	200	added ('OK')	image/jpeg	etag:0x8D68AD76C9E7CCA	http://cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524/9c308ced-3860-4009-95c6-a9e8012e973c/6000000009_480px.jpg	C:/My%20Web%20Sites/hbhonda/cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524//6000000009_480px.272.de	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:38:01	0/-1	---M--	301	error ('')			https://hbhonda.com/Showroom/honda-promotions-available-huntington-beach/promotion-details/ProductId/1106e58e-62c1-4570-a30d-aa25004c187d	C:/My%20Web%20Sites/hbhonda/hbhonda.com/Showroom/honda-promotions-available-huntington-beach/promotion-details/ProductId/1106e58e-62c1-4570-a30d-aa25004c187d.296.delayed	(from https://hbhonda.com/Motorcycles-Honda-Grom-ABS-2018-Huntington-Beach-CA-42eda386-f1dd-4d92-8a60-a7c80128e199)
15:38:02	35914/35914	---M--	200	added ('OK')	image/jpeg	etag:0x8D68AD76BAFC574	http://cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524/9c308ced-3860-4009-95c6-a9e8012e973c/6000000008_480px.jpg	C:/My%20Web%20Sites/hbhonda/cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524//6000000008_480px.271.de	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:38:28	283570/283570	---M--	200	added ('OK')	image/jpeg	etag:0x8D68AD76C7DA688	http://cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524/9c308ced-3860-4009-95c6-a9e8012e973c/6000000009.jpg	C:/My%20Web%20Sites/hbhonda/cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/441c52d0-de15-4cec-a637-a95200531524/9c/6000000009.26a.delaye	(from https://hbhonda.com/Motorcycles-Honda-Rebel-500-ABS-2019-Huntington-Beach-CA-9c308ced-3860-4009-95c6-a9e8012e973c)
15:38:28	0/-1	---M--	301	error ('')			https://hbhonda.com/Showroom/honda-promotions-available-huntington-beach/promotion-details/ProductId/1106e58e-62c1-4570-a30d-aa25004c187d	C:/My%20Web%20Sites/hbhonda/hbhonda.com/Showroom/honda-promotions-available-huntington-beach/promotion-details/ProductId/1106e58e-62c1-4570-a30d-aa25004c187d.297.delayed	(from https://hbhonda.com/Motorcycles-Honda-Grom-ABS-2018-Huntington-Beach-CA-42eda386-f1dd-4d92-8a60-a7c80128e199)
15:38:36	215512/215512	---M--	200	added ('OK')	image/jpeg	etag:0x8D5184920EECD68	http://cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/fe2a8638-53c8-47b1-a20e-a771014b4008/42eda386-f1dd-4d92-8a60-a7c80128e199/6000000006.jpg	C:/My%20Web%20Sites/hbhonda/cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/fe2a8638-53c8-47b1-a20e-a771014b4008/42/6000000006.27d.delaye	(from https://hbhonda.com/Motorcycles-Honda-Grom-ABS-2018-Huntington-Beach-CA-42eda386-f1dd-4d92-8a60-a7c80128e199)
15:38:38	221410/221410	---M--	200	added ('OK')	image/jpeg	etag:0x8D518492263018F	http://cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/fe2a8638-53c8-47b1-a20e-a771014b4008/42eda386-f1dd-4d92-8a60-a7c80128e199/6000000007.jpg	C:/My%20Web%20Sites/hbhonda/cdp.azureedge.net/products-private/prod/6e27a32e-f31b-4081-8a04-0f97cb3b1e56/5f837d3e-8868-4a2d-8632-a66401065e01/00000000-0000-0000-0000-000000000000/fe2a8638-53c8-47b1-a20e-a771014b4008/42/6000000007.27e.delaye	(from https://hbhonda.com/Motorcycles-Honda-Grom-ABS-2018-Huntington-Beach-CA-42eda386-f1dd-4d92-8a60-a7c80128e199)
